;scopusID;eID;title;creator;date;pubName;volume;pageNum;citationID;Author
2492;SCOPUS_ID:84890209181;2-s2.0-84890209181;Glutamine-driven oxidative phosphorylation is a major ATP source in transformed mammalian cells in both normoxia and hypoxia;Fan J.;12.03.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890209181&origin=inward;"Fan J.:57188537054;Kamphorst J.J.:23008898000;Mathew R.:14031925300;Chung M.K.:55962295400;White E.:57203337507;Shlomi T.:8592513400;Rabinowitz J.D.:7202369805"
2493;SCOPUS_ID:84874763020;2-s2.0-84874763020;Getting More Out of Biomedical Documents with GATE's Full Lifecycle Open Source Text Analytics;Cunningham H.;02.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874763020&origin=inward;"Cunningham H.:56249644700;Tablan V.:55951946200;Roberts A.:7404499087;Bontcheva K.:6602790600"
2494;SCOPUS_ID:84874760410;2-s2.0-84874760410;Collective States, Multistability and Transitional Behavior in Schooling Fish;Tunstrøm K.;02.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874760410&origin=inward;"Tunstrom K.:23471409600;Katz Y.:56705737800;Ioannou C.C.:14031534600;Huepe C.:6602465773;Lutz M.J.:55618055700;Couzin I.D.:55889306800"
2495;SCOPUS_ID:84873802661;2-s2.0-84873802661;Systematic analysis of somatic mutations in phosphorylation signaling predicts novel cancer drivers;Reimand J.;01.01.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873802661&origin=inward;"Reimand J.:18134791400;Bader G.D.:7102726136"
2496;SCOPUS_ID:84878498657;2-s2.0-84878498657;Simultaneous Identification of Multiple Driver Pathways in Cancer;Leiserson M.;05.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878498657&origin=inward;"Leiserson M.D.M.:57202813932;Blokh D.:55270584000;Sharan R.:7005271135;Raphael B.J.:8848793700"
2497;SCOPUS_ID:84875487500;2-s2.0-84875487500;Assembling genomes and mini-metagenomes from highly chimeric reads;Nurk S.;04.03.2013;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);7821 LNBI;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875487500&origin=inward;"Nurk S.:55210892300;Bankevich A.:55210892500;Antipov D.:55210749600;Gurevich A.:55211879300;Korobeynikov A.:24076450500;Lapidus A.:35248496000;Prjibelsky A.:55634720800;Pyshkin A.:55211284300;Sirotkin A.:55211091400;Sirotkin Y.:55253386000;Stepanauskas R.:55849846400;McLean J.:9635459500;Lasken R.:6602699291;Clingenpeel S.R.:6508284933;Woyke T.:6602417287;Tesler G.:6603604310;Alekseyev M.A.:8655043000;Pevzner P.A.:7006158805"
2498;SCOPUS_ID:84874800284;2-s2.0-84874800284;Predicting personality using novel mobile phone-based metrics;De Montjoye Y.;3.14.13;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);7812 LNCS;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874800284&origin=inward;"De Montjoye Y.-A.:35190387500;Quoidbach J.:23390696700;Robic F.:57204492024;Pentland A.:7102755925"
2499;SCOPUS_ID:84887277467;2-s2.0-84887277467;Properties of MHC Class I Presented Peptides That Enhance Immunogenicity;Calis J.;10.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887277467&origin=inward;"Calis J.J.A.:36503557700;Maybeno M.:35734659300;Greenbaum J.A.:8588416000;Weiskopf D.:13807211700;De Silva A.D.:7101605567;Sette A.:35418504700;Kesmir C.:6701789184;Peters B.:8561294600"
2500;SCOPUS_ID:84881167398;2-s2.0-84881167398;RCircos: An R package for Circos 2D track plots;Zhang H.;08.10.2013;BMC Bioinformatics;14;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881167398&origin=inward;"Zhang H.:37032441200;Meltzer P.:56228323500;Davis S.:8984517300"
2501;SCOPUS_ID:84880089568;2-s2.0-84880089568;Parallel stochastic gradient algorithms for large-scale matrix completion;Recht B.;06.01.2013;Mathematical Programming Computation;5;25;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880089568&origin=inward;"Recht B.:6602593952;Re C.:10739281400"
2502;SCOPUS_ID:84883787394;2-s2.0-84883787394;Integration of clinical data with a genome-scale metabolic model of the human adipocyte;Mardinoglu A.;01.01.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883787394&origin=inward;"Mardinoglu A.:24484791900;Agren R.:35955449800;Kampf C.:8726412400;Asplund A.:6602754166;Nookaew I.:36110114300;Jacobson P.:55553731847;Walley A.J.:7003692884;Froguel P.:57202558736;Carlsson L.M.:13309611200;Uhlen M.:7102229224;Nielsen J.:55572933700"
2503;SCOPUS_ID:84876321464;2-s2.0-84876321464;Testing for improvement in prediction model performance;Pepe M.;4.30.13;Statistics in Medicine;32;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876321464&origin=inward;"Pepe M.S.:7102897946;Kerr K.F.:7102934181;Longton G.:7004356247;Wang Z.:54080749100"
2504;SCOPUS_ID:84872509876;2-s2.0-84872509876;Drug-target interaction prediction by learning from local information and neighbors;Mei J.;1.15.13;Bioinformatics;29;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872509876&origin=inward;"Mei J.-P.:35262814800;Kwoh C.-K.:35476211400;Yang P.:55560566300;Li X.-L.:35487931000;Zheng J.:54379448500"
2505;SCOPUS_ID:84875452657;2-s2.0-84875452657;Online feature selection with streaming features;Wu X.;04.02.2013;IEEE Transactions on Pattern Analysis and Machine Intelligence;35;14;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875452657&origin=inward;"Wu X.:55533800700;Yu K.:36869285500;Ding W.:56598956600;Wang H.:55881854300;Zhu X.:8393069200"
2506;SCOPUS_ID:84889590334;2-s2.0-84889590334;Bacterial evolution of antibiotic hypersensitivity;Lázár V.;10.29.13;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889590334&origin=inward;"Lazar V.:35170296100;Pal Singh G.:55954266500;Spohn R.:55954321100;Nagy I.:55898839400;Horvath B.:53864817600;Hrtyan M.:55954062700;Busa-Fekete R.:18036467900;Bogos B.:6504309371;Mehi O.:55371060200;Csorgo B.:23481107400;Posfai G.:6701321843;Fekete G.:55370831300;Szappanos B.:55954057600;Kegl B.:6603766794;Papp B.:7003844162;Pal C.:7006145363"
2507;SCOPUS_ID:84885009161;2-s2.0-84885009161;Walking the interactome to identify human miRNA-disease associations through the functional link between miRNA targets and disease genes;Shi H.;10.08.2013;BMC Systems Biology;7;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885009161&origin=inward;"Shi H.:55448217200;Xu J.:54783614500;Zhang G.:55872891600;Xu L.:55732576400;Li C.:35237706300;Wang L.:57188553224;Zhao Z.:57192158941;Jiang W.:56819409500;Guo Z.:55726210100;Li X.:35237863400"
2508;SCOPUS_ID:84881018840;2-s2.0-84881018840;Isaac: Ultra-fast whole-genome secondary analysis on Illumina sequencing platforms;Raczy C.;8.15.13;Bioinformatics;29;2;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84881018840&origin=inward;"Raczy C.:25637638200;Petrovski R.:55808985400;Saunders C.T.:55319018400;Chorny I.:55809389000;Kruglyak S.:6602350060;Margulies E.H.:57192805473;Chuang H.-Y.:55642184500;Kallberg M.:57196860551;Kumar S.A.:57197067697;Liao A.:8367119000;Little K.M.:36150895500;Stromberg M.P.:23482577900;Tanner S.W.:9743863200"
2509;SCOPUS_ID:84875377560;2-s2.0-84875377560;N<sup>6</sup>-methyl-adenosine (m<sup>6</sup>A) in RNA: An Old Modification with A Novel Epigenetic Function;Niu Y.;02.01.2013;Genomics, Proteomics and Bioinformatics;11;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875377560&origin=inward;"Niu Y.:56423076900;Zhao X.:57193618063;Wu Y.-S.:55561698800;Li M.-M.:55561556700;Wang X.-J.:35239172100;Yang Y.-G.:7409386081"
2510;SCOPUS_ID:84890041312;2-s2.0-84890041312;Explicet: Graphical user interface software for metadata-driven management, analysis and visualization of microbiome data;Robertson C.;12.01.2013;Bioinformatics;29;1;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890041312&origin=inward;"Robertson C.E.:15731757800;Harris J.K.:7407314809;Wagner B.D.:11739275700;Granger D.:55959969500;Browne K.:55961414200;Tatem B.:55961408300;Feazel L.M.:23134547300;Park K.:55960092500;Pace N.R.:7201694436;Frank D.N.:57203031220"
2511;SCOPUS_ID:84880221612;2-s2.0-84880221612;Opm: An R package for analysing OmniLog<sup>®</sup> phenotype microarray data;Vaas L.;7.15.13;Bioinformatics;29;1;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880221612&origin=inward;"Vaas L.A.I.:37038632200;Sikorski J.:15846566700;Hofner B.:25627901400;Fiebig A.:53871213300;Buddruhs N.:37760952300;Klenk H.-P.:55145833600;Goker M.:6602789910"
2512;SCOPUS_ID:84879654928;2-s2.0-84879654928;Efficient translation initiation dictates codon usage at gene start;Bentele K.;01.01.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879654928&origin=inward;"Bentele K.:35073473000;Saffert P.:55561646500;Rauscher R.:55780460300;Ignatova Z.:6602948333;Bluthgen N.:8535340700"
2513;SCOPUS_ID:84878629521;2-s2.0-84878629521;Benchmarking short sequence mapping tools;Hatem A.;06.07.2013;BMC Bioinformatics;14;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878629521&origin=inward;"Hatem A.:36144237600;Bozdag D.:8977937000;Toland A.E.:54918080800;Catalyurek U.V.:13807295300"
2514;SCOPUS_ID:84876557296;2-s2.0-84876557296;Construction of human activity-based phosphorylation networks;Newman R.;01.01.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876557296&origin=inward;"Newman R.H.:23501584200;Hu J.:55643830100;Rho H.-S.:35725975400;Xie Z.:35775013100;Woodard C.:16246803200;Neiswinger J.:24721677400;Cooper C.:57199440619;Shirley M.:55183717400;Clark H.M.:55658961300;Hu S.:7404287173;Hwang W.:56678710400;Seop Jeong J.:55659892300;Wu G.:55376037000;Lin J.:25031903200;Gao X.:56216072100;Ni Q.:8844316000;Goel R.:23488408500;Xia S.:8578543200;Ji H.:8536743300;Dalby K.N.:7004244443;Birnbaum M.J.:35430895100;Cole P.A.:7402111233;Knapp S.:7202675553;Ryazanov A.G.:7006139382;Zack D.J.:35375821300;Blackshaw S.:7005955229;Pawson T.:35378370700;Gingras A.-C.:7003712519;Desiderio S.:7006403480;Pandey A.:55774919500;Turk B.E.:7007002702;Zhang J.:55885598300;Zhu H.:35265383000;Qian J.:6602429754"
2515;SCOPUS_ID:84877607371;2-s2.0-84877607371;Truncated power method for sparse eigenvalue problems;Yuan X.;04.01.2013;Journal of Machine Learning Research;14;26;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877607371&origin=inward;"Yuan X.-T.:23398848700;Zhang T.:7404373332"
2516;SCOPUS_ID:84873890698;2-s2.0-84873890698;Multiphysics simulations: Challenges and opportunities;Keyes D.;02.01.2013;International Journal of High Performance Computing Applications;27;79;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873890698&origin=inward;"Keyes D.E.:20433556100;McInnes L.C.:7004285244;Woodward C.:7201356364;Gropp W.:7003297187;Myra E.:6507107952;Pernice M.:6601992314;Bell J.:57203810512;Brown J.:56169451100;Clo A.:56459106100;Connors J.:36677288700;Constantinescu E.:8914733000;Estep D.:7004252930;Evans K.:15044268700;Farhat C.:7103323166;Hakim A.:14631951800;Hammond G.:22979777600;Hansen G.:7202191725;Hill J.:7404770562;Isaac T.:36813259600;Jiao X.:57203029207;Jordan K.:7202963518;Kaushik D.:35302845500;Kaxiras E.:7005011131;Koniges A.:9842765900;Lee K.:55597341200;Lott A.:55597679300;Lu Q.:56420463200;Magerlein J.:57204231358;Maxwell R.:7201687375;McCourt M.:57205936646;Mehl M.:14021379400;Pawlowski R.:7005480134;Randles A.P.:55597128500;Reynolds D.:7401431508;Riviere B.:6701566469;Rude U.:6602328906;Scheibe T.:6602180698;Shadid J.:7004138345;Sheehan B.:55597514100;Shephard M.:7101815197;Siegel A.:23013084100;Smith B.:7501694059;Tang X.:55548907000;Wilson C.:26632511500;Wohlmuth B.:7004692405"
2517;SCOPUS_ID:84872477242;2-s2.0-84872477242;The effect of interstitial pressure on tumor growth: Coupling with the blood and lymphatic vascular systems;Wu M.;03.07.2013;Journal of Theoretical Biology;320;20;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872477242&origin=inward;"Wu M.:55558755700;Frieboes H.B.:8948098100;McDougall S.R.:7103158091;Chaplain M.A.J.:7006062348;Cristini V.:55383716500;Lowengrub J.:6701814958"
2518;SCOPUS_ID:84888264156;2-s2.0-84888264156;Practical Guidelines for the Comprehensive Analysis of ChIP-seq Data;Bailey T.;11.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84888264156&origin=inward;"Bailey T.:7201376104;Krajewski P.:7003769945;Ladunga I.:6603563857;Lefebvre C.:18536386900;Li Q.:55703494800;Liu T.:36071745600;Madrigal P.:54395759800;Taslim C.:26432325100;Zhang J.:55938780300"
2519;SCOPUS_ID:84876007572;2-s2.0-84876007572;RFECS: A Random-Forest Based Algorithm for Enhancer Identification from Chromatin State;Rajagopal N.;4.15.13;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876007572&origin=inward;"Rajagopal N.:54397647000;Xie W.:56868049500;Li Y.:55882827700;Wagner U.:55968945600;Wang W.:57191738639;Stamatoyannopoulos J.:6603232343;Ernst J.:10039724300;Kellis M.:6602385400;Ren B.:7102054727"
2520;SCOPUS_ID:84876000359;2-s2.0-84876000359;Collective Cell Motion in an Epithelial Sheet Can Be Quantitatively Described by a Stochastic Interacting Particle Model;Sepúlveda N.;4.15.13;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876000359&origin=inward;"Sepulveda N.:57194494375;Petitjean L.:25121576300;Cochet O.:6603419074;Grasland-Mongrain E.:25121263100;Silberzan P.:6701914555;Hakim V.:56024787900"
2521;SCOPUS_ID:84875231751;2-s2.0-84875231751;A hybrid method for imputation of missing values using optimized fuzzy c-means with support vector regression and a genetic algorithm;Aydilek I.;06.01.2013;Information Sciences;233;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875231751&origin=inward;"Aydilek I.B.:55253659800;Arslan A.:56919273700"
2522;SCOPUS_ID:84874321000;2-s2.0-84874321000;Data exploration, quality control and testing in single-cell qPCR-based gene expression experiments;McDavid A.;2.15.13;Bioinformatics;29;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874321000&origin=inward;"McDavid A.:57190793030;Finak G.:15072838600;Chattopadyay P.K.:8896467000;Dominguez M.:56524782800;Lamoreaux L.:8912253100;Ma S.S.:55606102900;Roederer M.:7006822164;Gottardo R.:12799324000"
2523;SCOPUS_ID:84875125127;2-s2.0-84875125127;SMOTE for high-dimensional class-imbalanced data;Blagus R.;3.22.13;BMC Bioinformatics;14;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875125127&origin=inward;"Blagus R.:36558875900;Lusa L.:8948006000"
2524;SCOPUS_ID:84879895082;2-s2.0-84879895082;Detection of significantly differentially methylated regions in targeted bisulfite sequencing data;Hebestreit K.;07.01.2013;Bioinformatics;29;6;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879895082&origin=inward;"Hebestreit K.:54779897800;Dugas M.:55550317000;Klein H.-U.:7403472129"
2525;SCOPUS_ID:84887991426;2-s2.0-84887991426;Cat Swarm Optimization algorithm for optimal linear phase FIR filter design;Saha S.;11.01.2013;ISA Transactions;52;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887991426&origin=inward;"Saha S.K.:55247085600;Ghoshal S.P.:7006765652;Kar R.:24829362000;Mandal D.:35737537800"
2526;SCOPUS_ID:84882727548;2-s2.0-84882727548;CellMix: A comprehensive toolbox for gene expression deconvolution;Gaujoux R.;09.01.2013;Bioinformatics;29;1;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84882727548&origin=inward;"Gaujoux R.:36604256600;Seoighe C.:6603385032"
2527;SCOPUS_ID:84875974375;2-s2.0-84875974375;Viral Phylodynamics;Volz E.;4.15.13;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875974375&origin=inward;"Volz E.M.:23029242600;Koelle K.:6507239294;Bedford T.:7003593301"
2528;SCOPUS_ID:84873507172;2-s2.0-84873507172;Bayesian Inference of Spatial Organizations of Chromosomes;Hu M.;01.01.2013;PLoS Computational Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873507172&origin=inward;"Hu M.:57158118000;Deng K.:55727635900;Qin Z.:7202822915;Dixon J.:55177963800;Selvaraj S.:55178393000;Fang J.:55584264300;Ren B.:7102054727;Liu J.S.:55886002200"
2529;SCOPUS_ID:84870215870;2-s2.0-84870215870;Predicting membrane protein types by incorporating protein topology, domains, signal peptides, and physicochemical properties into the general form of Chou's pseudo amino acid composition;Chen Y.;02.07.2013;Journal of Theoretical Biology;318;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870215870&origin=inward;"Chen Y.-K.:55505415700;Li K.-B.:9250924500"
2530;SCOPUS_ID:84890795845;2-s2.0-84890795845;Protein synthesis rate is the predominant regulator of protein expression during differentiation;Kristensen A.;01.01.2013;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84890795845&origin=inward;"Kristensen A.R.:24280568600;Gsponer J.:6506601913;Foster L.J.:7102052374"
2531;SCOPUS_ID:84889244978;2-s2.0-84889244978;Promoters maintain their relative activity levels under different growth conditions;Keren L.;10.29.13;Molecular Systems Biology;9;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889244978&origin=inward;"Keren L.:36463856100;Zackay O.:55951330000;Lotan-Pompan M.:15760347600;Barenholz U.:55682208400;Dekel E.:7003772782;Sasson V.:54788336500;Aidelberg G.:55453437900;Bren A.:7003602171;Zeevi D.:57201126341;Weinberger A.:7101670072;Alon U.:35239724400;Milo R.:57188697178;Segal E.:35485628500"
2532;SCOPUS_ID:84885410898;2-s2.0-84885410898;A survey of visual analytics techniques and applications: State-of-the-art research and future challenges;Sun G.;10.17.13;Journal of Computer Science and Technology;28;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885410898&origin=inward;"Sun G.-D.:55750131400;Wu Y.-C.:14828402200;Liang R.-H.:55622054000;Liu S.-X.:55724718300"
2533;SCOPUS_ID:84874460493;2-s2.0-84874460493;Quantitative analyses of empirical fitness landscapes;Szendro I.;01.01.2013;Journal of Statistical Mechanics: Theory and Experiment;2013;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874460493&origin=inward;"Szendro I.G.:14025006200;Schenk M.F.:12545336100;Franke J.:36682216700;Krug J.:7005989378;De Visser J.A.G.M.:7004278139"
